article_id,title,subtitle,abstract,authors,publication_title,publication_year,publication_date,doi,isbn,issn,document_type,publisher,language,volume,issue,page_start,page_end,page_count,keywords,pdf_url,stable_url,access_type,is_open_access,peer_reviewed,citation_count,conference_location,source_databases,original_indices
10673710,Detecting and Preventing Child Cyberbullying using Generative Artificial Intelligence,,"This research presents a pioneering approach to combat child cyberbullying utilizing [::generative::] [::artificial::] [::intelligence::] (AI) techniques. Our system achieved an impressive detection accuracy of 92.5%, with a precision of 89% and recall of 95%, surpassing traditional methods by 15% in accuracy and 10% in recall. Additionally, the system exhibited rapid response times, with an avera...",Pranav Kumar Chaudhary; Sreedhar Yalamati; Naga Ramesh Palakurti; Naved Alam; Saydulu Kolasani; Pawan Whig,2024 Asia Pacific Conference on Innovation in Technology (APCIT),2024,26-27 July 2024,10.1109/APCIT62007.2024.10673710,,,IEEE Conferences,IEEE,,,,1,5,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,40@ieee
10771226,AI at Your Service: Generative Artificial Intelligence and the Next Generation of Assistants,,"The advent of [::generative::] [::artificial::] [::intelligence::] has opened new possibilities for numerous fields. This paper examines the impact of large-scale [::generative::] AI models on both virtual and robot assistants. As these models evolve, there is significant potential to enhance the capabilities of virtual assistants and enable the development of general-purpose robots capable of per...",Srishti Chaudhary,2024 [::Artificial::] [::Intelligence::] for Business (AIxB),2024,2-4 Dec. 2024,10.1109/AIxB62249.2024.00016,,,IEEE Conferences,IEEE,,,,51,52,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,41@ieee
10605530,Explainable Artificial Intelligence for Deep Synthetic Data Generation Models,,"[::Artificial::] [::intelligence::] encapsulates a &#34;black box&#34; of undiscovered knowledge, propelling the exploration of Explainable [::Artificial::] [::Intelligence::] (XAI) in [::generative::] data synthesis and deep learning. Focused on unveiling these &#34;black box&#34; areas, pointed into interpretability and validation in synthetic data generation, shedding light on the intricacies of [::generative:...",Luís Valina; Brígida Teixeira; Arsénio Reis; Zita Vale; Tiago Pinto,2024 IEEE Conference on [::Artificial::] [::Intelligence::] (CAI),2024,25-27 June 2024,10.1109/CAI59869.2024.00109,,,IEEE Conferences,IEEE,,,,555,556,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,42@ieee
10854839,"Artificial Intelligence: Applications, Advances in Weather Forecasting, and Emerging Challenges",,"[::Artificial::] [::Intelligence::] (AI) has evolved significantly since its inception, tracing its origins back to the mid-20th century with the ambition to simulate human [::intelligence::]. This paper provides a comprehensive overview of AI, beginning with its historical development. It explores AI’s applications across diverse industries, highlighting its transformative impact on healthcare, t...",Angie Viviana Osorio; Fabián Orlando Corredor,2024 Congreso Internacional de Innovación y Tendencias en Ingeniería (CONIITI),2024,2-4 Oct. 2024,10.1109/CONIITI64189.2024.10854839,,,IEEE Conferences,IEEE,,,,1,4,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,43@ieee
10475824,Towards trustworthy Artificial Intelligence: Security risk assessment methodology for Artificial Intelligence systems,,"The digitalization and smartization of modern digital systems include the implementation and integration of emerging innovative technologies, such as [::Artificial::] [::Intelligence::]. By incorporating new technologies, the surface attack of the system also expands, and specialized cybersecurity mechanisms and tools are required to counter the potential new threats. This paper introduces a holis...",Eider Iturbe; Erkuden Rios; Nerea Toledo,2023 IEEE International Conference on Cloud Computing Technology and Science (CloudCom),2023,4-6 Dec. 2023,10.1109/CloudCom59040.2023.00054,,,IEEE Conferences,IEEE,,,,291,297,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,44@ieee
11064242,The Menace of Artificial Intelligence – A Critical Analysis,,"[::Artificial::] [::Intelligence::] (AI) is a groundbreaking technological advancement of the 21st century, transforming industries such as healthcare, finance, transportation, manufacturing, and communication. It enables machines to mimic human [::intelligence::] through learning, reasoning, problem-solving, perception, and natural language processing. However, AI also presents significant risks,...",Tariq Jamil; Umnia Tariq,2025 3rd Cognitive Models and [::Artificial::] [::Intelligence::] Conference (AICCONF),2025,13-14 June 2025,10.1109/AICCONF64766.2025.11064242,,,IEEE Conferences,IEEE,,,,1,5,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,45@ieee
10710677,The Language Model Revolution: LLM and SLM Analysis,,"As technology develops day by day, significant developments have been made in the field of [::artificial::] [::intelligence::] (AI). In particular, machine learning (ML) and deep learning (DL), as the main technologies that form the basis of [::artificial::] [::intelligence::], have offered revolutionary innovations and laid the foundation for future technologies. Traditional [::artificial::] [::i...",Zeynep Örpek; Büşra Tural; Zeynep Destan,2024 8th International [::Artificial::] [::Intelligence::] and Data Processing Symposium (IDAP),2024,21-22 Sept. 2024,10.1109/IDAP64064.2024.10710677,,,IEEE Conferences,IEEE,,,,1,4,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,46@ieee
10903668,Mindstorms in Natural Language-Based Societies of Mind,,"Inspired by Minsky&#39;s Society of Mind, Schmidhuber&#39;s Learning to Think, and other more recent works, this paper proposes and advocates for the concept of natural language-based societies of mind (NLSOMs). We imagine these societies as consisting of a collection of multimodal neural networks, including large language models, which engage in a “mindstorm” to solve problems using a shared natural lang...",Mingchen Zhuge; Haozhe Liu; Francesco Faccio; Dylan R. Ashley; Róbert Csordás; Anand Gopalakrishnan; Abdullah Hamdi; Hasan Abed Al Kader Hammoud; Vincent Herrmann; Kazuki Irie; Louis Kirsch; Bing Li; Guohao Li; Shuming Liu; Jinjie Mai; Piotr Piękos; Aditya A. Ramesh; Imanol Schlag; Weimin Shi; Aleksandar Stanić; Wenyi Wang; Yuhui Wang; Mengmeng Xu; Deng-Ping Fan; Bernard Ghanem; Jürgen Schmidhuber,Computational Visual Media,2025,February 2025,10.26599/CVM.2025.9450460,,,TUP Journals,TUP,,11,1.0,29,81,,,,,"{'type': 'open-access', 'message': 'Open Access'}",False,,0,,ieee,47@ieee
11144591,The Practice of Artificial Intelligence Assisted Machine Vision in Automatic Defect Detection,,"As the core of industrial automation, machine vision technology plays an important role in product defect detection. With the rapid progress in the field of [::artificial::] [::intelligence::], the integration of deep learning technology has enabled the rapid development of automatic defect detection technology. This article mainly studies how [::artificial::] [::intelligence::] can assist the pra...",Dan He; Xinjian Chu,2025 2nd International Conference on [::Artificial::] [::Intelligence::] and Digital Technology (ICAIDT),2025,28-30 April 2025,10.1109/ICAIDT66272.2025.00034,,,IEEE Conferences,IEEE,,,,144,148,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,48@ieee
10551108,Investigating the Transformative Impact of Generative AI on Academic Integrity Across Diverse Educational Domains,,"Academic integrity is essential in educational institutes to ensure equal and fair learning. However, the increasing use of [::generative::] [::artificial::] [::intelligence::] (AI) in education has generated concerns about its integrity. The use of [::artificial::] [::intelligence::] (AI) to complete assignments, projects, and evaluations has raised concerns about unfair benefits and the legitima...",Ajay Dhruv; Sayantika Saha; Shivani Tyagi; Vijal Jain,2024 2nd International Conference on Advancement in Computation & Computer Technologies (InCACCT),2024,2-3 May 2024,10.1109/InCACCT61598.2024.10551108,,,IEEE Conferences,IEEE,,,,87,92,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,49@ieee
10971921,Inverse Design Method of Antenna Based on Generative Artificial Intelligence,,"An antenna inverse design scheme based on [::generative::] [::artificial::] [::intelligence::] (AI) is proposed. The [::generative::] AI uses a diffusion model and incorporates a transformer model to output a series of innovative and practical antenna structures according to the input antenna requirements. To select the optimal structure from a large set of candidates, we further incorporate the C...",Quanhao Pang; Jun Ouyang; Feng Yang; Shiwen Yang; Jun Hu,IEEE Antennas and Wireless Propagation Letters,2025,,10.1109/LAWP.2025.3562934,,,IEEE Early Access Articles,IEEE,,PP,99.0,1,5,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,50@ieee
10794332,Co-Evolution of Interaction of Human Intelligence and Artificial Intelligence in the Innovation Process,,"Most of the business and society processes are under digital transformation. Organizations must change their mindset toward the augmented age and the use of [::artificial::] [::intelligence::] and [::generative::] AI, Gen AI-agents. Integrating [::generative::] [::artificial::] [::intelligence::] tools to support the innovation process is essential when aiming to improve the efficiency of start-up...",Vesa Salminen; Matti Pyykkönen; Carita Salminen,"2024 IEEE International Conference on Engineering, Technology, and Innovation (ICE/ITMC)",2024,24-28 June 2024,10.1109/ICE/ITMC61926.2024.10794332,,,IEEE Conferences,IEEE,,,,1,6,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,51@ieee
11115694,Generative Ai in Fashion: a Survey and Cgan Framework for Saree Blouse Design,,"The paper presented a comprehensive literature survey on the transformative applications of [::generative::] AI across domains such as data augmentation, education, fashion, and medical documentation. The paper went through different research studies to see how [::generative::] techniques had improved. These methods showed up in many areas, like making custom learning tools, generating datasets, a...",C.N. Jyothika; Vibha Hugar; Vrishank J. Vasist; M.R. Yashasvini; M. Namratha,2025 12th International Conference on Computing for Sustainable Global Development (INDIACom),2025,2-4 April 2025,10.23919/INDIACom66777.2025.11115694,,,IEEE Conferences,IEEE,,,,01,05,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,52@ieee
10842905,The Future of Driving: A Review on the Combination of Artificial Intelligence and Autonomous Vehicles,,"The convergence of [::Artificial::] [::Intelligence::] (AI) and Autonomous Vehicles (AV) are poised to revolutionize the automotive industry, offering safer, more efficient, and sustainable transportation solutions. This review article explores the current state of AVs, role of AI in AV, challenges and hurdles, Real world applications & development, its critical technological components, and their...",Nikita Zade; Mayur Gawande; Prateek Verma; Swapnil Gundewar,"2024 2nd DMIHER International Conference on [::Artificial::] [::Intelligence::] in Healthcare, Education and Industry (IDICAIEI)",2024,29-30 Nov. 2024,10.1109/IDICAIEI61867.2024.10842905,,,IEEE Conferences,IEEE,,,,1,6,,,,,"{'type': 'subscribed', 'message': 'Included in Your Digital Subscription'}",False,,0,,ieee,53@ieee
